year,sector_code,recipient_iso3_code,usd_disbursement_crs,usd_disbursement_iati,usd_disbursement_crs_t1,usd_disbursement_iati_t1,delta_iati,usd_disbursement_crs_fit,usd_disbursement_crs_lwr,usd_disbursement_crs_upr
2013,16040,UZB,0,0,0,0,0,5.6888519897287,2.77955927423483,8.59814470522258
2014,16040,UZB,0,0,0,0,0,5.7169428772967,2.81151154766125,8.62237420693214
2015,16040,UZB,0,0,0,0,0,5.74503376486468,2.84203687143742,8.64803065829194
2016,16040,UZB,24.334561,0,0,0,0,5.77312465243267,2.87113165442438,8.67511765044096
2017,16040,UZB,0.013707,0,24.334561,0,0,8.76114306703909,5.79748975767961,11.7247963763986
2018,16040,UZB,0.081828,0,0.013707,0,0,5.83097367468327,2.92671990159592,8.73522744777063
2019,16040,UZB,19.573388,0,0.081828,0,0,5.86735044105012,2.95994253009835,8.77475835200189
2020,16040,UZB,0.076927,0,19.573388,0,0,8.26629178237896,5.32289131688013,11.2096922478778
2021,16040,UZB,0,0,0.076927,0,0,5.92293608442066,3.00468030148037,8.84119186736095
2022,16040,UZB,0,0,0,0,0,5.94166997784059,3.01572341415429,8.86761654152689
2023,16040,UZB,5.96976086540858,0,0,0,0,5.96976086540858,3.03488025330077,8.90464147751639
2010,16030,MUS,0,0,,,,,,
2011,16030,MUS,0,0,0,0,0,-0.338015097015386,-3.14735668066511,2.47132648663434
2012,16030,MUS,0,0,0,0,0,-0.309924209447402,-3.11185325347585,2.49200483458104
2013,16030,MUS,0,0,0,0,0,-0.281833321879418,-3.07781709277946,2.51415044902062
2014,16030,MUS,0,0,0,0,0,-0.253742434311427,-3.04525757339314,2.53777270477029
2015,16030,MUS,0,0,0,0,0,-0.225651546743443,-3.01418179429825,2.56287870081136
2016,16030,MUS,0,0,0,0,0,-0.197560659175451,-2.98459452272168,2.58947320437077
2017,16030,MUS,0.010456,0,0,0,0,-0.169469771607467,-2.95649815624915,2.61755861303422
2018,16030,MUS,0,0,0.010456,0,0,-0.140107071401374,-2.92862131704866,2.64840717424591
2019,16030,MUS,0,0,0,0,0,-0.113287996471492,-2.90477578490038,2.67819979195739
2020,16030,MUS,0,0,0,0,0,-0.0851971089035075,-2.88114265001329,2.71074843220628
2021,16030,MUS,0,0,0,0,0,-0.0571062213355162,-2.85898621697692,2.74477377430589
2022,16030,MUS,0,0,0,0,0,-0.0290153337675321,-2.83829712745056,2.7802664599155
2023,16030,MUS,-0.000924446199540796,0,0,0,0,-0.000924446199540796,-2.81906381959507,2.81721492719599
2010,16040,MUS,0,0,,,,,,
2011,16040,MUS,0,0,0,0,0,0.0297806827128895,-2.7795010713007,2.83906243672648
2012,16040,MUS,0,0,0,0,0,0.0578715702808736,-2.74400840396413,2.85975154452587
2013,16040,MUS,0,0,0,0,0,0.0859624578488578,-2.70998308023595,2.88190799593366
2014,16040,MUS,0,0,0,0,0,0.114053345416849,-2.67743445842848,2.90554114926217
2015,16040,MUS,0,0,0,0,0,0.142144232984833,-2.6463696205432,2.93065808651286
2016,16040,MUS,0,0,0,0,0,0.170235120552825,-2.6167933164815,2.95726355758715
2017,16040,MUS,0,0,0,0,0,0.198326008120809,-2.58870792629368,2.9853599425353
2018,16040,MUS,0,0,0,0,0,0.226416895688793,-2.56211344116206,3.01494723253964
2019,16040,MUS,0,0,0,0,0,0.254507783256784,-2.53700746347156,3.04602302998513
2020,16040,MUS,0,0,0,0,0,0.282598670824768,-2.51338522596645,3.07858256761599
2021,16040,MUS,0,0,0,0,0,0.31068955839276,-2.49123962963725,3.11261874642277
2022,16040,MUS,0,0,0,0,0,0.338780445960744,-2.47056129963962,3.1481221915611
2023,16040,MUS,0.366871333528735,0,0,0,0,0.366871333528735,-2.45133865822684,3.18508132528431
2010,16030,SYC,0,0,,,,,,
2011,16030,SYC,0,0,0,0,0,-0.255319055474565,-3.06464484440382,2.55400673345469
2012,16030,SYC,0,0,0,0,0,-0.227228167906581,-3.02914336113944,2.57468702532628
2013,16030,SYC,0,0,0,0,0,-0.199137280338597,-2.99510916092233,2.59683460024514
2014,16030,SYC,0,0,0,0,0,-0.171046392770606,-2.96255161561731,2.6204588300761
2015,16030,SYC,0,0,0,0,0,-0.142955505202622,-2.93147782115522,2.64556681074998
2016,16030,SYC,0,0,0,0,0,-0.11486461763463,-2.90189254163728,2.67216330636802
2017,16030,SYC,0,0,0,0,0,-0.0867737300666462,-2.87379817147277,2.70025071133948
2018,16030,SYC,0,0,0,0,0,-0.0586828424986621,-2.8471947162477,2.72982903125038
2019,16030,SYC,0,0,0,0,0,-0.0305919549306708,-2.82207979268016,2.76089588281882
2020,16030,SYC,0,0,0,0,0,-0.00250106736268663,-2.79844864766297,2.79344651293759
2021,16030,SYC,0,0,0,0,0,0.0255898202053047,-2.77629419603989,2.8274738364505
2022,16030,SYC,0,0,0,0,0,0.0536807077732888,-2.75560707641924,2.86296849196581
2023,16030,SYC,0.0817715953412801,0,0,0,0,0.0817715953412801,-2.73637572400809,2.89991891469065
2010,16040,SYC,0,0,,,,,,
2011,16040,SYC,0,0,0,0,0,0.11247672425371,-2.6968024476165,2.92175589612392
2012,16040,SYC,0,0,0,0,0,0.140567611821695,-2.66131175919427,2.94244698283766
2013,16040,SYC,0,0,0,0,0,0.168658499389679,-2.62728842413472,2.96460542291407
2014,16040,SYC,0,0,0,0,0,0.19674938695767,-2.59474179766497,2.98824057158031
2015,16040,SYC,0,0,0,0,0,0.224840274525654,-2.56367895863485,3.01335950768615
2016,16040,SYC,2.27,0,0,0,0,0.252931162093645,-2.53410465375189,3.03996697793918
2017,16040,SYC,0,0,2.27,0,0,0.557132865319133,-2.23063273463026,3.34489846526852
2018,16040,SYC,0,0,0,0,0,0.309112937229614,-2.47942876492663,3.09765463938586
2019,16040,SYC,0,0,0,0,0,0.337203824797605,-2.45432476818211,3.12873241777732
2020,16040,SYC,0,0,0,0,0,0.365294712365589,-2.43070449925837,3.16129392398955
2021,16040,SYC,0,0,0,0,0,0.39338559993358,-2.40856085612158,3.19533205598874
2022,16040,SYC,0,0,0,0,0,0.421476487501565,-2.38788446100932,3.23083743601244
2023,16040,SYC,0.449567375069556,0,0,0,0,0.449567375069556,-2.36866373338404,3.26779848352315
2010,16030,MYS,0,0,,,,,,
2011,16030,MYS,0,0,0,0,0,-0.211085142473308,-3.02042675220213,2.59825646725551
2012,16030,MYS,0,0,0,0,0,-0.182994254905324,-2.98492332212028,2.61893481230963
2013,16030,MYS,0,0,0,0,0,-0.15490336733734,-2.95088715850532,2.64108042383064
2014,16030,MYS,0,0,0,0,0,-0.126812479769349,-2.91832763617883,2.66470267664013
2015,16030,MYS,0,0,0,0,0,-0.0987215922013647,-2.88725185412667,2.68980866972394
2016,16030,MYS,0.007086,0,0,0,0,-0.0706307046333734,-2.85766457958042,2.71640317031367
2017,16030,MYS,0,0,0.007086,0,0,-0.0416779134355423,-2.82870674141459,2.7453509145435
2018,16030,MYS,0,0,0,0,0,-0.0144489294974051,-2.80296275456975,2.77406489557494
2019,16030,MYS,0,0,0,0,0,0.0136419580705862,-2.77784583282297,2.80512974896414
2020,16030,MYS,0,0,0,0,0,0.0417328456385704,-2.75421269496404,2.83767838624118
2021,16030,MYS,0,0,0,0,0,0.0698237332065617,-2.73205625896712,2.87170372538024
2022,16030,MYS,0,0,0,0,0,0.0979146207745458,-2.71136716649608,2.90719640804517
2023,16030,MYS,0.126005508342537,0,0,0,0,0.126005508342537,-2.69213385571619,2.94414487240127
2010,16040,MYS,0,0,,,,,,
2011,16040,MYS,0,0,0,0,0,0.156710637254967,-2.65257112313192,2.96599239764185
2012,16040,MYS,0,0,0,0,0,0.184801524822952,-2.61707845285055,2.98668150249646
2013,16040,MYS,0,0,0,0,0,0.212892412390936,-2.58305312616174,3.00883795094361
2014,16040,MYS,0,0,0,0,0,0.240983299958927,-2.55050450138236,3.03247110130022
2015,16040,MYS,0,0,0,0,0,0.269074187526911,-2.51943966051859,3.05758803557241
2016,16040,MYS,0,0,0,0,0,0.297165075094902,-2.48986335347656,3.08419350366637
2017,16040,MYS,0,0,0,0,0,0.325255962662887,-2.46177796031136,3.11228988563713
2018,16040,MYS,0,0,0,0,0,0.353346850230871,-2.43518347221007,3.14187717267181
2019,16040,MYS,0,0,0,0,0,0.381437737798862,-2.41007749156236,3.17295296716008
2020,16040,MYS,0,0,0,0,0,0.409528625366846,-2.38645525111713,3.20551250185083
2021,16040,MYS,0,0,0,0,0,0.437619512934837,-2.36430965186945,3.23954867773912
2022,16040,MYS,3.049279,0,0,0,0,0.465710400502822,-2.34363131897933,3.27505211998498
2023,16040,MYS,0.864699487126892,0,3.049279,0,0,0.864699487126892,-1.95464667580916,3.68404565006294
2010,16030,BLZ,0.022869,0,,,,,,
2011,16030,BLZ,0,0,0.022869,0,0,-0.335732009748831,-3.14507783929055,2.47361381979289
2012,16030,BLZ,0,0,0,0,0,-0.310422786605194,-3.11235174529381,2.49150617208342
2013,16030,BLZ,0,0,0,0,0,-0.28233189903721,-3.07831559534777,2.51365179727335
2014,16030,BLZ,0,0,0,0,0,-0.254241011469219,-3.04575608679136,2.53727406385292
2015,16030,BLZ,0,0,0,0,0,-0.226150123901235,-3.01468031858924,2.56238007078677
2016,16030,BLZ,0,0,0,0,0,-0.198059236333243,-2.9850930579512,2.58897458528472
2017,16030,BLZ,0,0,0,0,0,-0.169968348765259,-2.95699670244553,2.61706000491501
2018,16030,BLZ,0,0,0,0,0,-0.141877461197275,-2.93039126084267,2.64663633844812
2019,16030,BLZ,0,0,0,0,0,-0.113786573629284,-2.90527435304504,2.67770120578648
2020,16030,BLZ,0,0,0,0,0,-0.0856956860612996,-2.88164122910429,2.71024985698169
2021,16030,BLZ,0,0,0,0,0,-0.0576047984933084,-2.85948480697263,2.74427520998601
2022,16030,BLZ,0,0,0,0,0,-0.0295139109253242,-2.83879572829251,2.77976790644186
2023,16030,BLZ,-0.00142302335733291,0,0,0,0,-0.00142302335733291,-2.81956243120843,2.81671638449377
2010,16040,BLZ,0,0,,,,,,
2011,16040,BLZ,0,0,0,0,0,0.0292821055550974,-2.77999962504801,2.8385638361582
2012,16040,BLZ,0,0,0,0,0,0.0573729931230815,-2.74450696855839,2.85925295480456
2013,16040,BLZ,0,0,0,0,0,0.0854638806910657,-2.71048165573551,2.88140941711764
2014,16040,BLZ,0,0,0,0,0,0.113554768259057,-2.6779330448748,2.90504258139292
2015,16040,BLZ,0,0,0,0,0,0.141645655827041,-2.64686821796052,2.9301595296146
2016,16040,BLZ,0,0,0,0,0,0.169736543395032,-2.61729192487656,2.95676501166662
2017,16040,BLZ,0,0,0,0,0,0.197827430963017,-2.58920654565559,2.98486140758162
2018,16040,BLZ,0,0,0,0,0,0.225918318531001,-2.56261207146235,3.01444870852435
2019,16040,BLZ,0,0,0,0,0,0.254009206098992,-2.53750610466434,3.04552451686232
2020,16040,BLZ,0,0,0,0,0,0.282100093666976,-2.51388387798869,3.07808406532264
2021,16040,BLZ,0,0,0,0,0,0.310190981234967,-2.49173829240925,3.11212025487918
2022,16040,BLZ,0,0,0,0,0,0.338281868802952,-2.47105997306555,3.14762371067145
2023,16040,BLZ,0.366372756370943,0,0,0,0,0.366372756370943,-2.45183734219543,3.18458285493731
2010,16030,FJI,0.005207,0,,,,,,
2011,16030,FJI,0.011299,0,0.005207,0,0,0.0697807472130592,-2.73950165521216,2.87906314963828
2012,16030,FJI,0,0,0.011299,0,0,0.0986126334986537,-2.70326919898604,2.90049446598335
2013,16030,FJI,0,0,0,0,0,0.125329170359102,-2.6706197284677,2.9212780691859
2014,16030,FJI,0,0,0,0,0,0.153420057927093,-2.63807249331033,2.94491260916452
2015,16030,FJI,0.023183,0.014941712848,0,0,0.014941712848,0.181733322991413,-2.60678649488838,2.9702531408712
2016,16030,FJI,0,0,0.023183,0.014941712848,-0.014941712848,0.212454141154041,-2.57457969788481,2.99948798019289
2017,16030,FJI,0.042795,0,0,0,0,0.237692720631053,-2.5493501192302,3.0247355604923
2018,16030,FJI,0,0,0.042795,0,0,0.270988966065147,-2.5175460175318,3.05952394966209
2019,16030,FJI,0.095272,0.4455414058896,0,0,0.4455414058896,0.300505488034361,-2.49102480212793,3.09203577819665
2020,16030,FJI,0,0.0748366476,0.095272,0.4455414058896,-0.3707047582896,0.335635185583989,-2.46034211587247,3.13161248704044
2021,16030,FJI,0,0.4388128352285,0,0.0748366476,0.3639761876285,0.356749651853271,-2.44519346551521,3.15869276922175
2022,16030,FJI,0.415244,0.25410190848,0,0.4388128352285,-0.1847109267485,0.382881969220968,-2.42646280573149,3.19222674417343
2023,16030,FJI,0.461986843203455,0.31504749608592,0.415244,0.25410190848,0.06094558760592,0.461986843203455,-2.35615973467636,3.28013342108327
2010,16040,FJI,0.453575,0,,,,,,
2011,16040,FJI,2.273596,1.270642854776,0.453575,0,1.270642854776,0.511024619575309,-2.29830133773642,3.32035057688704
2012,16040,FJI,0.731384,0,2.273596,1.270642854776,-1.270642854776,0.744341854736767,-2.05827103886257,3.5469547483361
2013,16040,FJI,1.584174,1.586164368615,0.731384,0,1.586164368615,0.605693521146662,-2.19034904710449,3.40173608939781
2014,16040,FJI,1.452166,0.698441031536,1.584174,1.586164368615,-0.887723337079,0.727746123303085,-2.06401221919005,3.51950446579622
2015,16040,FJI,0.660516,0.663402418525,1.452166,0.698441031536,-0.035038613011,0.737330820324317,-2.05132938303487,3.5259910236835
2016,16040,FJI,0.796685,0.79767357874,0.660516,0.663402418525,0.134271160215,0.671051842151499,-2.11597394375277,3.45807762805577
2017,16040,FJI,1.054427,1.054849881628,0.796685,0.79767357874,0.257176302888,0.7198247723015,-2.06720907396243,3.50685861856543
2018,16040,FJI,0.429895,0.43064194635,1.054427,1.054849881628,-0.624207935278,0.770534484656828,-2.01800394543323,3.55907291474689
2019,16040,FJI,0.742644,0.2970276039264,0.429895,0.43064194635,-0.1336143424236,0.719316362006815,-2.07220316004721,3.51083588406084
2020,16040,FJI,0.137547,0.0498910984,0.742644,0.2970276039264,-0.2471365055264,0.781480071242605,-2.01448642643535,3.57744656892056
2021,16040,FJI,0.858095,0.4259386365845,0.137547,0.0498910984,0.3760475381845,0.741030139140641,-2.06099230904998,3.54305258733126
2022,16040,FJI,0,0.16940127232,0.858095,0.4259386365845,-0.2565373642645,0.853763334862016,-1.95553491288853,3.66306158261256
2023,16040,FJI,0.78469882164508,0.69186934584144,0,0.16940127232,0.52246807352144,0.78469882164508,-2.03366726231795,3.60306490560811
2010,16030,TON,0.075296,0,,,,,,
2011,16030,TON,0.07712,0,0.075296,0,0,-0.214733939163139,-3.02406514085762,2.59459726253134
2012,16030,TON,0.015097,0,0.07712,0,0,-0.186421189864866,-2.98834134033732,2.61549896060759
2013,16030,TON,0.011364,0,0.015097,0,0,-0.165874452569803,-2.9618436537269,2.63009474858729
2014,16030,TON,0.011412,0,0.011364,0,0,-0.138237627413638,-2.92974041874371,2.65326516391644
2015,16030,TON,0,0,0.011412,0,0,-0.110140901379069,-2.89866140618857,2.67837960343043
2016,16030,TON,0,0,0,0,0,-0.0834381092420387,-2.87046447455025,2.70358825606617
2017,16030,TON,0,0,0,0,0,-0.0553472216740545,-2.84237096599386,2.73167652264575
2018,16030,TON,0,0,0,0,0,-0.0272563341060703,-2.81576837229084,2.7612557040787
2019,16030,TON,0,0,0,0,0,0.000834553461920962,-2.79065430877989,2.79232341570373
2020,16030,TON,2.849534,0,0,0,0,0.0289254410299051,-2.76702402098805,2.82487490304786
2021,16030,TON,0,0.011333199403,2.849534,0,0.011333199403,0.403787272391511,-2.39943429693672,3.20700884171974
2022,16030,TON,0,0,0,0.011333199403,-0.011333199403,0.0851318295722479,-2.72415928258987,2.89442294173437
2023,16030,TON,0.113807357895091,0.04093624974816,0,0,0.04093624974816,0.113807357895091,-2.70434461812842,2.9319593339186
2010,16040,TON,0,0,,,,,,
2011,16040,TON,0,0,0,0,0,0.143903232646302,-2.66537578393923,2.95318224923183
2012,16040,TON,0,0,0,0,0,0.171994120214286,-2.62988595214847,2.97387419257705
2013,16040,TON,0,0,0,0,0,0.20008500778227,-2.59586347743683,2.99603349300137
2014,16040,TON,0,0,0,0,0,0.228175895350262,-2.56331771369027,3.01966950439079
2015,16040,TON,0,0,0,0,0,0.256266782918246,-2.53225573839102,3.04478930422751
2016,16040,TON,0,0,0,0,0,0.284357670486237,-2.50268229686326,3.07139763783573
2017,16040,TON,0,0,0,0,0,0.312448558054221,-2.47459976455838,3.09949688066682
2018,16040,TON,0,0,0,0,0,0.340539445622206,-2.44800812807482,3.12908701931924
2019,16040,TON,0,0,0,0,0,0.368630333190197,-2.42290498526543,3.16016565164583
2020,16040,TON,0,0,0,0,0,0.396721220758181,-2.39928556443002,3.19272800594638
2021,16040,TON,0.176342,0.079332395821,0,0,0.079332395821,0.425992812288328,-2.37596187607366,3.22794750065032
2022,16040,TON,0,0,0.176342,0.079332395821,-0.079332395821,0.474524599630641,-2.33480617011966,3.28385536938094
2023,16040,TON,0.485258662590681,0.28655374823712,0,0,0.28655374823712,0.485258662590681,-2.3329844564814,3.30350178166276
2010,16030,TUR,0.008956,0,,,,,,
2011,16030,TUR,0.009058,0,0.008956,0,0,-0.325317890917397,-3.13465860890577,2.48402282707098
2012,16030,TUR,0.013468,0,0.009058,0,0,-0.297214596607915,-3.09914288813901,2.50471369492318
2013,16030,TUR,0,0,0.013468,0,0,-0.268587299922288,-3.06457104598785,2.52739644614327
2014,16030,TUR,0,0,0,0,0,-0.242134588770718,-3.03364808066238,2.54937890312094
2015,16030,TUR,0,0,0,0,0,-0.214043701202733,-3.0025725888752,2.57448518646973
2016,16030,TUR,0.046111,0,0,0,0,-0.185952813634742,-2.97298560579457,2.60107997852509
2017,16030,TUR,0,0,0.046111,0,0,-0.152253227467291,-2.93928376158399,2.63477730664941
2018,16030,TUR,0.135307,0,0,0,0,-0.129771038498774,-2.91828436545528,2.65874228845773
2019,16030,TUR,0.124919,0,0.135307,0,0,-0.0852221217967895,-2.876714880445,2.70627063685142
2020,16030,TUR,0,0,0.124919,0,0,-0.0583947757059207,-2.8543422821246,2.73755273071276
2021,16030,TUR,0,0,0,0,0,-0.0454983757948071,-2.84737874419412,2.7563819926045
2022,16030,TUR,0,0,0,0,0,-0.0174074882268229,-2.82668994062102,2.79187496416737
2023,16030,TUR,0.0106833993411684,0,0,0,0,0.0106833993411684,-2.80745691672866,2.828823715411
2010,16040,TUR,0,0,,,,,,
2011,16040,TUR,0,0,0,0,0,0.0413885282535986,-2.76789264246347,2.85066969897066
2012,16040,TUR,0,0,0,0,0,0.0694794158215828,-2.73240026127948,2.87135909292265
2013,16040,TUR,0,0,0,0,0,0.097570303389567,-2.69837522522471,2.89351583200384
2014,16040,TUR,0,0,0,0,0,0.125661190957558,-2.66582689216658,2.91714927408169
2015,16040,TUR,0,0,0,0,0,0.153752078525542,-2.63476234365155,2.94226650070263
2016,16040,TUR,0,0,0,0,0,0.181842966093534,-2.60518632911936,2.96887226130643
2017,16040,TUR,0,0,0,0,0,0.209933853661518,-2.57710122815569,2.99696893547873
2018,16040,TUR,0,0,0,0,0,0.238024741229502,-2.55050703147894,3.02655651393795
2019,16040,TUR,0,0,0,0,0,0.266115628797493,-2.52540134101459,3.05763259860958
2020,16040,TUR,0,0,0,0,0,0.294206516365477,-2.50177938905552,3.09019242178647
2021,16040,TUR,0,0,0,0,0,0.322297403933469,-2.47963407615247,3.12422888401941
2022,16040,TUR,0,0,0,0,0,0.350388291501453,-2.45895602703623,3.15973261003914
2023,16040,TUR,0.378479179069444,0,0,0,0,0.378479179069444,-2.43973366355317,3.19669202169206
2010,16030,AZE,0.061593,0,,,,,,
2011,16030,AZE,0,0,0.061593,0,0,-0.32043783417997,-3.12978860504212,2.48891293668218
2012,16030,AZE,0.01313,0,0,0,0,-0.299838793955068,-3.10176549954764,2.5020879116375
2013,16030,AZE,0.139205,0,0.01313,0,0,-0.270150842506212,-3.06613442989012,2.52583274487769
2014,16030,AZE,0.052901,0,0.139205,0,0,-0.226724857544376,-3.01825837998976,2.564808664901
2015,16030,AZE,0.089318,0,0.052901,0,0,-0.209131532899086,-2.99766600372171,2.57940293792354
2016,16030,AZE,0,0,0.089318,0,0,-0.176611073712678,-2.96365209537764,2.61042994795228
2017,16030,AZE,0,0,0,0,0,-0.159384356115133,-2.94641191691641,2.62764320468614
2018,16030,AZE,0,0,0,0,0,-0.131293468547149,-2.91980677003158,2.65721983293728
2019,16030,AZE,0,0,0,0,0,-0.103202580979158,-2.89469015674678,2.68828499478846
2020,16030,AZE,0,0,0,0,0,-0.0751116934111735,-2.87105732664406,2.72083393982171
2021,16030,AZE,0,0,0,0,0,-0.0470208058431823,-2.84890119721302,2.75485958552665
2022,16030,AZE,0,0,0,0,0,-0.0189299182751981,-2.82821240964399,2.79035257309359
2023,16030,AZE,0.0091609692927932,0,0,0,0,0.0091609692927932,-2.80897940164322,2.8273013402288
2010,16040,AZE,0,0,,,,,,
2011,16040,AZE,0,0,0,0,0,0.0398660982052235,-2.76941504195042,2.84914723836087
2012,16040,AZE,0,0,0,0,0,0.0679569857732076,-2.73392267679273,2.86983664833915
2013,16040,AZE,0,0,0,0,0,0.0960478733411918,-2.69989765684833,2.89199340353071
2014,16040,AZE,0,0,0,0,0,0.124138760909183,-2.6673493399597,2.91562686177807
2015,16040,AZE,0,0,0,0,0,0.152229648477167,-2.63628480764783,2.94074410460216
2016,16040,AZE,0,0,0,0,0,0.180320536045159,-2.60670880932659,2.96734988141691
2017,16040,AZE,0,0,0,0,0,0.208411423613143,-2.57862372455564,2.99544657178192
2018,16040,AZE,0,0,0,0,0,0.236502311181127,-2.55202954402741,3.02503416638966
2019,16040,AZE,0,0,0,0,0,0.264593198749118,-2.52692386964166,3.05611026713989
2020,16040,AZE,0,0,0,0,0,0.292684086317102,-2.503301933666,3.08867010630021
2021,16040,AZE,0,0,0,0,0,0.320774973885094,-2.48115663662659,3.12270658439678
2022,16040,AZE,0,0,0,0,0,0.348865861453078,-2.46047860323044,3.1582103261366
2023,16040,AZE,0.376956749021069,0,0,0,0,0.376956749021069,-2.44125625530117,3.19516975334331
2010,16030,SLB,0,0,,,,,,
2011,16030,SLB,0,0,0,0,0,-0.327433320698169,-3.13677269484619,2.48190605344985
2012,16030,SLB,0,0,0,0,0,-0.299342433130185,-3.10126951590176,2.50258464964139
2013,16030,SLB,0,0,0,0,0,-0.271251545562201,-3.0672336056654,2.524730514541
2014,16030,SLB,0.036364,0,0,0,0,-0.24316065799421,-3.03467433857841,2.54835302258999
2015,16030,SLB,0.039346,0,0.036364,0,0,-0.210646645448001,-2.9991794944655,2.5778862035695
2016,16030,SLB,0.037885,0,0.039346,0,0,-0.182193043143315,-2.96922926552507,2.60484317923844
2017,16030,SLB,0.04736,0,0.037885,0,0,-0.154279863902062,-2.94130992602487,2.63275019822075
2018,16030,SLB,0.010594,0,0.04736,0,0,-0.12503648735683,-2.91355191423039,2.66347893951673
2019,16030,SLB,0,0,0.010594,0,0,-0.101417621924725,-2.89290538529142,2.69007014144197
2020,16030,SLB,0,0,0,0,0,-0.0746153325862906,-2.87056094531218,2.72133028013959
2021,16030,SLB,0,0,0,0,0,-0.0465244450182993,-2.84840476621847,2.75535587618187
2022,16030,SLB,0,0,0,0,0,-0.0184335574503152,-2.82771592925919,2.79084881435856
2023,16030,SLB,0.00965733011767611,0,0,0,0,0.00965733011767611,-2.8084828722149,2.82779753245026
2010,16040,SLB,0,0,,,,,,
2011,16040,SLB,0,0,0,0,0,0.0403624590301064,-2.76891877615296,2.84964369421317
2012,16040,SLB,0,0,0,0,0,0.0684533465980906,-2.73342636154018,2.87033305473636
2013,16040,SLB,0,0,0,0,0,0.0965442341660747,-2.69940129188089,2.89248976021304
2014,16040,SLB,0,0,0,0,0,0.124635121734066,-2.6668529250945,2.91612316856263
2015,16040,SLB,0,0,0,0,0,0.15272600930205,-2.63578834278064,2.94124036138474
2016,16040,SLB,0,0,0,0,0,0.180816896870041,-2.60621229443299,2.96784608817307
